dataset,m,ks,depth,num_layers,num_heads,val_bat,train_loss,val_loss,val_soh_rmse,val_rul_rmse,epochs,time_per_epoch
NASA,16,3,2,4,4,B0018,0.0028759930282831,0.0027271116074795,0.0401816112982872,0.0506522990728416,30,0.6909203910827637
NASA,16,3,2,4,8,B0005,0.0703331316736611,0.0765883293934166,0.1131537532842722,0.2744229423878165,3,0.6416618098383364
NASA,16,3,2,4,8,B0006,0.0034109185111116,0.0032016177040835,0.0286614441984001,0.055852215092405,24,0.6273711052807894
NASA,16,3,2,4,8,B0007,0.0023885407847248,0.0013911750342231,0.0146861655683349,0.0370081977880553,64,0.564336101214091
NASA,16,3,2,4,8,B0018,0.0737347460041443,0.0685803753634293,0.1135398076245006,0.2594055611873127,2,0.726554274559021
NASA,16,3,3,1,1,B0005,0.0052253812212835,0.0023992667047423,0.0234123567916631,0.0484195508379008,35,0.2835093758322975
NASA,16,3,3,1,1,B0006,0.0038214368766851,0.0036807140956322,0.043161366096736,0.0591136510165604,26,0.2686409483785215
NASA,16,3,3,1,1,B0007,0.0053372626296348,0.0014020839123986,0.0276814697642615,0.0364068333025611,31,0.2439037070554845
NASA,16,3,3,1,1,B0018,0.003096919254555,0.0034334761633848,0.0240312645560272,0.0581009987305832,26,0.2938584296599678
NASA,16,3,3,1,2,B0005,0.0053592521951279,0.0023917672078823,0.0236705641675705,0.0483294690202248,35,0.2817885052074085
NASA,16,3,3,1,2,B0006,0.0038246360226449,0.0036517284655322,0.0429768698012136,0.0588814684834803,26,0.2750279540600984
NASA,16,3,3,1,2,B0007,0.005357443768945,0.0014368061558343,0.0279787354851783,0.0368581767463278,31,0.2488652678096995
NASA,16,3,3,1,2,B0018,0.0034035587207957,0.0033920802331219,0.0240845545377272,0.0577414378143789,24,0.3038529591126875
NASA,16,3,3,1,4,B0005,0.0028615476859902,0.0021010160162404,0.0148117570953826,0.0455968989531003,71,0.2891230216393104
NASA,16,3,3,1,4,B0006,0.0085672584192996,0.0061926300016542,0.1589416096473892,0.0605506927814513,5,0.2583421230316162
NASA,16,3,3,1,4,B0007,0.0073058527066475,0.0013611293048597,0.0263381015271355,0.0359410594519845,15,0.225846106665475
NASA,16,3,3,1,4,B0018,0.0075587017927318,0.0031271235396464,0.0574136583511098,0.0528913097352528,8,0.2707899553435189
NASA,16,3,3,1,8,B0005,0.0188908711160448,0.0026456622435944,0.0647468430920213,0.0471852400536619,4,0.261529395977656
NASA,16,3,3,1,8,B0006,0.0360670932991938,0.0042620562016963,0.1196135102310298,0.0532101221228418,3,0.2615144771078359
NASA,16,3,3,1,8,B0007,0.004095018401535,0.0013050135719822,0.0185085333544237,0.0356476781546805,38,0.2417870965497247
NASA,16,3,3,1,8,B0018,0.0048443510701569,0.0038836766810466,0.0277363205232109,0.0616988351135145,27,0.2876112308908016
NASA,16,3,3,2,1,B0005,0.0032679584004323,0.002093677609082,0.0242278130951557,0.0451107402970872,15,0.4379531383514404
NASA,16,3,3,2,1,B0006,0.0033082710790701,0.0035666273130724,0.0340583509505153,0.0587420652743139,33,0.451563353808421
NASA,16,3,3,2,1,B0007,0.0025535943762709,0.0010707161680329,0.0168140942813111,0.0322869134913396,47,0.368307700797693
NASA,16,3,3,2,1,B0018,0.0030935770482756,0.0040116984552393,0.0233241469795351,0.0629070495004946,13,0.457247900240349
NASA,16,3,3,2,2,B0005,0.0020014426501637,0.0017008952709147,0.0143212425235526,0.0409925053638063,55,0.4530278491973877
NASA,16,3,3,2,2,B0006,0.0092153668149628,0.0043823449717213,0.0605242460017615,0.0633721275015619,8,0.4308543545859201
NASA,16,3,3,2,2,B0007,0.0051861526444554,0.0013829518255079,0.0210727313536424,0.0365861421130347,21,0.3647568749218452
NASA,16,3,3,2,2,B0018,0.0080313440024231,0.0038469547095398,0.0316883267149555,0.0612089838469019,13,0.4422890128511371
NASA,16,3,3,2,4,B0005,0.0021887138401242,0.0018649208032002,0.0127004851580324,0.0429975648990287,38,0.4267939904640461
NASA,16,3,3,2,4,B0006,0.0047910107850012,0.0048151230439543,0.0423444281487982,0.0680868421194633,13,0.4143773570205226
NASA,16,3,3,2,4,B0007,0.0026842543674218,0.0008991671711555,0.0157582569032018,0.0295691548760073,40,0.3661712129910787
NASA,16,3,3,2,4,B0018,0.0163104115830113,0.0025782800124337,0.0594046920802101,0.0471740211167043,4,0.453827828168869
NASA,16,3,3,2,8,B0005,0.0020136532151478,0.0020790038470295,0.0128785592112095,0.0454138539107287,38,0.4290459690422847
NASA,16,3,3,2,8,B0006,0.0043330272574993,0.0039167684347679,0.0246350156549881,0.06209734389301,75,0.4210343436190956
NASA,16,3,3,2,8,B0007,0.0033229235430351,0.0014091624005232,0.0265582338055697,0.0365872708530661,45,0.3672393615429218
NASA,16,3,3,2,8,B0018,0.0030008410127872,0.0033146178660293,0.0241570225565522,0.0570636628719197,45,0.4510102051955003
NASA,16,3,3,3,1,B0005,0.0048480347984216,0.0024119325535139,0.0275785721331552,0.0483308882633012,29,0.5849981307983398
NASA,16,3,3,3,1,B0006,0.0043312053577127,0.002139235769088,0.0225289395608802,0.0456998949254398,58,0.5732124952169565
NASA,16,3,3,3,1,B0007,0.0025029303894067,0.0011060223128879,0.0145786352826599,0.0329358262145336,55,0.5070917701721191
NASA,16,3,3,3,1,B0018,0.0046543058027358,0.0029244928543145,0.0278504687720263,0.0533566108867818,27,0.6215233092612409
NASA,16,3,3,3,2,B0005,0.0021307118162936,0.0021718301286455,0.0194566249131633,0.0461949569625807,46,0.608110785484314
NASA,16,3,3,3,2,B0006,0.0031424421520734,0.0038621667772531,0.0277072134735476,0.0615255870140837,41,0.5783847941726935
NASA,16,3,3,3,2,B0007,0.0031713343923911,0.0008912295510526,0.0141818318456559,0.0295146932253226,55,0.5073639869689941
NASA,16,3,3,3,2,B0018,0.0041193199479797,0.0029387752680728,0.0295194814684826,0.0534007050073015,27,0.6315287275517241
NASA,16,3,3,3,4,B0005,0.0021785092381337,0.002171229392843,0.0156157665845262,0.0463340502426999,52,0.5961965454949273
NASA,16,3,3,3,4,B0006,0.0037748955444178,0.0024890182151769,0.0313517203610511,0.0488950421830629,25,0.5878329806857638
NASA,16,3,3,3,4,B0007,0.0038105162998868,0.0011805173446191,0.0185896902121971,0.0338520261952506,37,0.5173231886144269
NASA,16,3,3,3,4,B0018,0.0056530790752731,0.0036415382443616,0.0421914549507284,0.0588517317841427,12,0.6354267448186874
NASA,16,3,3,3,8,B0005,0.0016693853857842,0.0022624249504588,0.01408246569151,0.047356027170227,66,0.6056635795637618
NASA,16,3,3,3,8,B0006,0.0033331640826707,0.0028793546371161,0.040904775190396,0.0520771979155409,17,0.5934400236284411
NASA,16,3,3,3,8,B0007,0.0041615668839464,0.0013561104802647,0.0173488580833784,0.0364144505623289,31,0.5109507149341059
NASA,16,3,3,3,8,B0018,0.0035404852387728,0.0035334590356796,0.0375193046800946,0.0582467949681368,14,0.627478326068205
NASA,16,3,3,4,1,B0005,0.0038740630473264,0.0023182482036645,0.0163697554422881,0.0478691062375799,30,0.7412445831298828
NASA,16,3,3,4,1,B0006,0.0046955941625955,0.0030379633729656,0.0397814289477086,0.0536629035770605,23,0.7415824158247127
NASA,16,3,3,4,1,B0007,0.003562317462638,0.0007808514405041,0.0130887861418401,0.0276354807569678,42,0.6352837816361459
NASA,16,3,3,4,1,B0018,0.0757712929820021,0.0686955843120813,0.0736127264839118,0.2610626418398185,10,0.7948208093643189
NASA,16,3,3,4,2,B0005,0.0031747001286765,0.0019894986908184,0.0154930118456157,0.044333907784097,47,0.7708849230808998
NASA,16,3,3,4,2,B0006,0.0054422141984105,0.0026391496649011,0.0332360647700754,0.0502860421747183,30,0.7433569574356079
NASA,16,3,3,4,2,B0007,0.0618466196788681,0.0490292029455304,0.1311487350762722,0.2175067868557768,18,0.6554868848700273
NASA,16,3,3,4,2,B0018,0.0756100447227557,0.0682773636654019,0.0708018056203466,0.2603383812855053,10,0.8059582710266113
NASA,16,3,3,4,4,B0005,0.0019117941106246,0.0020636268891394,0.0133802938677108,0.045229677009524,47,0.7679461685579214
NASA,16,3,3,4,4,B0006,0.0054065925069153,0.0028341625196238,0.032404750156319,0.05224132218958,30,0.7427751922607422
NASA,16,3,3,4,4,B0007,0.002104048753002,0.0008105261869786,0.0128634105207565,0.0281776411025377,89,0.6526666518745072
NASA,16,3,3,4,4,B0018,0.0044039257530433,0.0033853510394692,0.0208941169723321,0.0578073925557736,23,0.8112992131432821
NASA,16,3,3,4,8,B0005,0.0028023072835904,0.0022656810760963,0.0150545324545255,0.0473605027932324,47,0.7704040897426321
NASA,16,3,3,4,8,B0006,0.0032679332229732,0.003044461326984,0.0306794056172952,0.054317020577161,34,0.7482297597108064
NASA,16,3,3,4,8,B0007,0.0035337849727107,0.0010452994800289,0.0151567433363897,0.0319738450498213,70,0.6741842031478882
NASA,16,3,3,4,8,B0018,0.0023894672825311,0.0038302731700241,0.0224125028271307,0.0614820393416984,19,0.8193553105378762
NASA,16,3,4,1,1,B0005,0.0050304447491229,0.0025341704531456,0.0264241770082615,0.0496421873969798,33,0.2675011967712978
NASA,16,3,4,1,1,B0006,0.0045895371586084,0.0031344773403058,0.0352821189931752,0.0548634169031287,22,0.2598217839286441
NASA,16,3,4,1,1,B0007,0.004266769107845,0.001342770071642,0.0258080393589891,0.0357234457481387,28,0.2258409808079401
NASA,16,3,4,1,1,B0018,0.0042388384657291,0.0036583613449086,0.0408569748806752,0.0590883414521628,14,0.274903465719784
NASA,16,3,4,1,2,B0005,0.003932238577611,0.0026633188463165,0.0262073427976196,0.0509375734542155,32,0.2694865327615004
NASA,16,3,4,1,2,B0006,0.0077722994187338,0.0060985726304352,0.0740168032004969,0.0745031800216768,11,0.2595737518802766
NASA,16,3,4,1,2,B0007,0.0044734759463204,0.0012116096157114,0.0257615958748899,0.03384144853421,45,0.2303818115821251
NASA,16,3,4,1,2,B0018,0.0030757675219016,0.0035076558512325,0.0253143460007543,0.0586819759384074,30,0.2800934982299805
NASA,16,3,4,1,4,B0005,0.0026466734495691,0.0026782200911839,0.0251041234658084,0.0511390108809966,39,0.2691624083761441
NASA,16,3,4,1,4,B0006,0.0032903404525396,0.0041175164127101,0.0306960370027815,0.0634294224808831,31,0.2618444012660606
NASA,16,3,4,1,4,B0007,0.0055527064897533,0.0015414173045428,0.0361842966263169,0.0375564504211218,12,0.2327727898955345
NASA,16,3,4,1,4,B0018,0.0029202917357906,0.0035446246620267,0.0200704276752783,0.0591974870847384,36,0.2887617094176156
NASA,16,3,4,1,8,B0005,0.0036794155285778,0.0027229805855313,0.0339780941068275,0.0510639739662674,28,0.275806521375974
NASA,16,3,4,1,8,B0006,0.0118948267349465,0.0050447486185779,0.0623889454261584,0.0682313020189423,6,0.2650141624303964
NASA,16,3,4,1,8,B0007,0.0041119691062097,0.0009203032444929,0.0149802091860369,0.0299643551869384,48,0.2408950749565573
NASA,16,3,4,1,8,B0018,0.002932450986312,0.0034855930134654,0.0199993988048769,0.0586991950784113,36,0.2893401597227369
NASA,16,3,4,2,1,B0005,0.0034990625942803,0.0027181802579434,0.0268016971798807,0.0514426592206536,24,0.4560916748913852
NASA,16,3,4,2,1,B0006,0.0090538202784955,0.0038501375044385,0.0633730343663767,0.0587241285213082,5,0.4445168590545654
NASA,16,3,4,2,1,B0007,0.0040912095250354,0.0009389808110427,0.0140977989697753,0.0303167613803346,58,0.3977887630462646
NASA,16,3,4,2,1,B0018,0.0051723482126059,0.0041132480837404,0.0555322663032481,0.0616835863706342,7,0.4875418698346173
NASA,16,3,4,2,2,B0005,0.0041490599978715,0.0020473530257731,0.017319900834123,0.0449149762955687,44,0.4726426377892494
NASA,16,3,4,2,2,B0006,0.0029008573302152,0.0042819164227694,0.0342593873163866,0.0645332927597979,30,0.4615474081039428
NASA,16,3,4,2,2,B0007,0.0049813992809504,0.0014915898820618,0.0248530881014459,0.0378129908880143,18,0.4131637309726916
NASA,16,3,4,2,2,B0018,0.0035144234134349,0.0033008232324694,0.0273791478575847,0.0567966675702648,21,0.5006782659670201
NASA,16,3,4,2,4,B0005,0.0022232157326388,0.0023696720672887,0.0222488343605288,0.0481681539372754,30,0.4742838335037231
NASA,16,3,4,2,4,B0006,0.0031432976565239,0.0032244939357042,0.0336906333963696,0.0557762327807338,18,0.4603877130307649
NASA,16,3,4,2,4,B0007,0.003493144409731,0.0011564890315639,0.0153626112317169,0.0336584018720735,44,0.4135245382785797
NASA,16,3,4,2,4,B0018,0.0041310009934629,0.0033502931473776,0.0307016334614265,0.0570616703438611,21,0.5082725082955709
NASA,16,3,4,2,8,B0005,0.0033272651278159,0.0020769088951055,0.0196799283617828,0.0451461947854267,34,0.4801988380926626
NASA,16,3,4,2,8,B0006,0.0035197661914439,0.0041285978319744,0.0347586642274876,0.0633070412174738,17,0.4515130713179305
NASA,16,3,4,2,8,B0007,0.0029419958591461,0.0008274830295704,0.0122697541394971,0.0285031287507408,70,0.4021433671315511
NASA,16,3,4,2,8,B0018,0.0050067385309375,0.0038222911146779,0.0235127025477209,0.061375943248678,24,0.4884741739793257
NASA,16,3,4,3,1,B0005,0.0041447263846004,0.002163367367757,0.0172916288602399,0.0461894712141416,38,0.6344832305250496
NASA,16,3,4,3,1,B0006,0.0035687511236491,0.0031511751003563,0.0339784513920659,0.0550973828953639,19,0.6244081411606226
NASA,16,3,4,3,1,B0007,0.0031930656534516,0.0011439789581345,0.0120280718856049,0.033608206309263,70,0.560756770769755
NASA,16,3,4,3,1,B0018,0.003226765829216,0.0031632557511329,0.0306587246134656,0.0554009032420459,24,0.6915035085244612
NASA,16,3,4,3,2,B0005,0.002815946470946,0.002109722343448,0.0135561747789901,0.0457312299399253,47,0.6795622875441366
NASA,16,3,4,3,2,B0006,0.0031987384850667,0.0025031604648878,0.0284038159092359,0.0492187231305972,24,0.6692835905335166
NASA,16,3,4,3,2,B0007,0.0052484538820054,0.001458960439777,0.0241973280560146,0.0374220440752235,21,0.5904374587826613
NASA,16,3,4,3,2,B0018,0.0039940861315699,0.0034140929346904,0.0330864798049326,0.0574858371807317,19,0.7305733423966628
NASA,16,3,4,3,4,B0005,0.0023454266430979,0.0020731903859996,0.0121656398573734,0.045369484303418,47,0.6938300132751465
NASA,16,3,4,3,4,B0006,0.002754239545373,0.0030755068485935,0.0321030052853634,0.0545201487055601,24,0.672894916751168
NASA,16,3,4,3,4,B0007,0.0018606602291887,0.0007670485327253,0.0119967854151688,0.0274345811042463,73,0.5965052625184418
NASA,16,3,4,3,4,B0018,0.0031744941079523,0.0036280971641341,0.0176339339727618,0.059975008317977,23,0.7374307832052541
NASA,16,3,4,3,8,B0005,0.0050731900317425,0.0021482019801624,0.0192228982588017,0.0459483407145752,27,0.6917846355032413
NASA,16,3,4,3,8,B0006,0.0037867589430375,0.0031720593882103,0.0309064237794046,0.0554665545747706,30,0.6665757989883423
NASA,16,3,4,3,8,B0007,0.0030374514947955,0.0009280791855417,0.0128408907561121,0.0301925543892407,58,0.592915415763855
NASA,16,3,4,3,8,B0018,0.0047661914722993,0.0046274412306956,0.0303830034254968,0.0673433619689567,22,0.7205434980846587
NASA,16,3,4,4,1,B0005,0.0032772042534568,0.0020065474891453,0.011992368413415,0.0446336842064543,61,0.8413333421871986
NASA,16,3,4,4,1,B0006,0.0034166464941914,0.0032611362791309,0.0381481433688765,0.0558176334295232,21,0.8366491852737055
NASA,16,3,4,4,1,B0007,0.003715579630807,0.0013241285982076,0.0206029830510734,0.0358005627718084,32,0.7295752488649808
NASA,16,3,4,4,1,B0018,0.008704372216016,0.0037827581788102,0.0410467135969903,0.0601188404657652,8,0.9082844342504228
NASA,16,3,4,4,2,B0005,0.0040769407059997,0.0020431628836377,0.0109196672685195,0.0450692681897567,78,0.8788511655768569
NASA,16,3,4,4,2,B0006,0.0029694577679038,0.0024842659477144,0.0224667930010725,0.049333459672222,62,0.8615516831235188
NASA,16,3,4,4,2,B0007,0.0034156197216361,0.0009903062542434,0.0133782032719713,0.0311834670146329,29,0.7490447102760782
NASA,16,3,4,4,2,B0018,0.0788882880782087,0.0666865464299917,0.0931127450200497,0.2565532041903094,4,0.9176310201485952
NASA,16,3,4,4,4,B0005,0.0034086813155392,0.0020505361899267,0.017725635355934,0.0449345787112085,78,0.876525625890615
NASA,16,3,4,4,4,B0006,0.0039513395802879,0.0025564337071652,0.0260369124518358,0.0498862868092109,39,0.8694456755104711
NASA,16,3,4,4,4,B0007,0.0038580583382604,0.0011257080361247,0.03058505694707,0.0321273009811757,34,0.7599174755590933
NASA,16,3,4,4,4,B0018,0.2036014081289371,0.0786879410346349,0.3502348946085233,0.2577236798000229,1,0.9386328174954368
NASA,16,3,4,4,8,B0005,0.0038200245154174,0.0016573246393818,0.0123397739941512,0.0405228034888798,78,0.9050752873323402
NASA,16,3,4,4,8,B0006,0.0034251189896498,0.0028711623356988,0.0217527567285382,0.053139854030462,63,0.874272274683757
NASA,16,3,4,4,8,B0007,0.0020982137389688,0.0010279213340254,0.0136692878338008,0.031768481049611,45,0.7647850073300875
NASA,16,3,4,4,8,B0018,0.0127487637413044,0.0039509664444873,0.0291870068726003,0.062175383944028,20,0.9147721469402312
NASA,16,5,1,1,1,B0005,0.0031364258823238,0.0025995676733145,0.0256960179621019,0.0503342732512725,28,0.1712323725223541
NASA,16,5,1,1,1,B0006,0.0309369819746776,0.0073943760556479,0.1936296242566947,0.0603749342346507,4,0.1616279780864715
NASA,16,5,1,1,1,B0007,0.0046414963952783,0.0017182866809889,0.029562389778008,0.0403843183935813,26,0.1448434643123461
NASA,16,5,1,1,1,B0018,0.0037000417457117,0.0040334197304521,0.0204641251963803,0.0631786498902265,50,0.1783360685620989
NASA,16,5,1,1,2,B0005,0.0032345299418507,0.0026128233803319,0.0261528604550683,0.050442305594691,28,0.1734105894962946
NASA,16,5,1,1,2,B0006,0.0047709504459899,0.0044700785850485,0.0521474501966389,0.0647930779346835,8,0.1669599073273795
NASA,16,5,1,1,2,B0007,0.0064691220047987,0.0014607062621507,0.0280880197114951,0.037172740008243,23,0.1487487471380899
NASA,16,5,1,1,2,B0018,0.0062363611068576,0.003187689736175,0.0316608704519345,0.0555648155968015,10,0.1880993843078613
NASA,16,5,1,1,4,B0005,0.0033701503522355,0.0026378809707239,0.0262134995718201,0.0506869431763169,28,0.1718610574801763
